Date,Hour,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2018-11-01,21,956,307,224,304,183,0,0
2018-11-01,22,956,312,233,224,195,0,0
2018-11-01,23,957,304,233,200,243,0,0
2018-11-01,24,959,301,233,163,277,0,0
2018-11-02,1,960,298,236,153,308,0,0
2018-11-02,2,960,298,237,132,510,0,0
2018-11-02,3,961,297,237,134,695,0,0
2018-11-02,4,961,300,235,135,780,0,0
2018-11-02,5,961,301,236,130,741,0,0
2018-11-02,6,962,302,232,151,693,0,0
2018-11-02,7,962,310,222,202,593,0,0
2018-11-02,8,963,308,221,200,560,593,0
2018-11-02,9,962,302,222,193,486,4133,127
2018-11-02,10,959,300,223,127,498,6913,397
2018-11-02,11,956,291,224,116,517,7649,460
2018-11-02,12,952,295,223,110,485,7665,458
2018-11-02,13,950,300,220,144,519,7651,449
2018-11-02,14,949,301,224,147,590,7684,448
2018-11-02,15,950,306,225,144,601,7446,451
2018-11-02,16,949,313,225,152,933,6701,380
2018-11-02,17,949,321,230,196,1458,3789,179
2018-11-02,18,951,323,237,339,1835,721,0
2018-11-02,19,953,323,238,389,2416,0,0
2018-11-02,20,956,323,238,370,2511,0,0
2018-11-02,21,958,317,238,305,2275,0,0
2018-11-02,22,961,323,238,220,2208,0,0
2018-11-02,23,962,313,237,193,2291,0,0
2018-11-02,24,961,307,237,158,2248,0,0
2018-11-03,1,962,308,239,148,2091,0,0
2018-11-03,2,965,309,239,146,1892,0,0
2018-11-03,3,965,312,240,145,1738,0,0
2018-11-03,4,966,311,241,148,1628,0,0
2018-11-03,5,968,311,239,145,1574,0,0
2018-11-03,6,970,316,239,145,1418,0,0
2018-11-03,7,970,326,239,189,1259,0,0
2018-11-03,8,969,327,237,229,1073,561,0
2018-11-03,9,967,323,236,189,878,3987,115
2018-11-03,10,964,322,235,111,821,7237,371
2018-11-03,11,962,319,236,102,886,8019,445
2018-11-03,12,961,311,235,104,1099,8231,447
2018-11-03,13,959,310,235,105,1262,8048,449
2018-11-03,14,958,311,237,137,1165,7923,387
2018-11-03,15,956,312,238,144,813,7243,85
2018-11-03,16,955,320,238,148,545,6675,69
2018-11-03,17,957,325,237,187,554,3463,74
2018-11-03,18,958,326,238,372,472,510,0
2018-11-03,19,961,327,240,384,606,0,0
2018-11-03,20,964,327,239,382,543,0,0
2018-11-03,21,967,322,238,256,348,0,0
2018-11-03,22,968,326,238,195,313,0,0
2018-11-03,23,967,315,238,189,377,0,0
2018-11-03,24,968,307,239,147,354,0,0
2018-11-04,1,969,307,223,137,245,0,0
2018-11-04,2,969,300,238,138,110,0,0
2018-11-04,3,969,302,239,139,62,0,0
2018-11-04,4,969,297,239,137,76,0,0
2018-11-04,5,970,288,239,137,110,0,0
2018-11-04,6,971,290,239,139,170,0,0
2018-11-04,7,971,301,239,176,161,352,0
2018-11-04,8,970,301,227,225,111,2410,0
2018-11-04,9,968,296,226,185,258,4875,0
2018-11-04,10,966,300,226,104,506,6183,0
2018-11-04,11,963,300,226,97,681,6790,64
2018-11-04,12,961,299,227,99,840,6936,198
2018-11-04,13,959,295,227,98,1016,6947,167
2018-11-04,14,958,298,227,135,1293,6357,72
2018-11-04,15,957,296,227,142,1823,5407,0
2018-11-04,16,955,297,227,148,2664,3436,0
2018-11-04,17,952,297,227,224,2788,628,0
2018-11-04,18,952,297,227,370,2647,0,0
2018-11-04,19,954,298,227,378,2648,0,0
2018-11-04,20,956,299,226,378,2661,0,0
2018-11-04,21,957,294,226,249,2747,0,0
2018-11-04,22,959,298,225,192,2999,0,0
2018-11-04,23,961,288,225,191,3193,0,0
2018-11-04,24,963,285,225,144,3097,0,0
2018-11-05,1,964,283,227,143,3078,0,0
2018-11-05,2,964,284,228,137,2577,0,0
2018-11-05,3,963,284,228,102,2486,0,0
2018-11-05,4,964,284,228,102,2424,0,0
2018-11-05,5,964,283,228,138,2264,0,0
2018-11-05,6,942,284,228,147,2095,0,0
2018-11-05,7,943,293,228,222,2341,477,0
2018-11-05,8,945,291,225,232,2541,3887,59
2018-11-05,9,944,293,221,196,2591,6847,298
2018-11-05,10,940,294,223,169,2409,7645,446
2018-11-05,11,939,296,233,168,2362,8160,452
2018-11-05,12,937,295,235,170,2098,8064,445
2018-11-05,13,938,295,236,169,1799,8094,444
2018-11-05,14,936,287,235,177,1947,7987,440
2018-11-05,15,936,276,235,179,2172,7240,403
2018-11-05,16,937,279,236,178,2187,4601,212
2018-11-05,17,943,287,237,203,2438,794,6
2018-11-05,18,951,286,236,241,2862,39,0
2018-11-05,19,954,292,236,239,2558,36,0
2018-11-05,20,955,297,237,240,2256,36,0
2018-11-05,21,955,292,237,206,2059,36,0
2018-11-05,22,957,296,236,198,1781,36,0
2018-11-05,23,958,286,236,200,1787,36,0
2018-11-05,24,958,278,236,161,1742,0,0
2018-11-06,1,958,264,238,113,1649,0,0
2018-11-06,2,959,252,238,113,1712,0,0
2018-11-06,3,959,272,239,115,1914,0,0
2018-11-06,4,960,281,237,113,1990,0,0
2018-11-06,5,952,283,237,114,1727,0,0
2018-11-06,6,951,287,238,149,1191,0,0
2018-11-06,7,950,294,238,192,772,375,0
2018-11-06,8,943,293,233,195,447,3486,76
2018-11-06,9,931,289,232,193,448,6812,278
2018-11-06,10,927,288,232,186,573,7713,430
2018-11-06,11,928,290,232,186,615,7990,453
2018-11-06,12,936,291,233,186,535,7944,450
2018-11-06,13,936,292,234,183,491,7952,450
2018-11-06,14,935,295,225,184,579,7890,445
2018-11-06,15,933,302,223,184,558,7312,408
2018-11-06,16,953,309,223,183,422,4576,279
2018-11-06,17,964,310,230,226,360,744,14
2018-11-06,18,968,308,237,226,494,0,0
2018-11-06,19,965,308,238,224,814,0,0
2018-11-06,20,971,306,239,226,923,0,0
2018-11-06,21,978,305,238,191,825,0,0
2018-11-06,22,978,307,237,184,793,0,0
2018-11-06,23,979,299,237,185,926,0,0
2018-11-06,24,980,294,237,188,1144,0,0
2018-11-07,1,980,293,239,146,1200,0,0
2018-11-07,2,980,295,239,118,1093,0,0
2018-11-07,3,981,312,239,104,1077,0,0
2018-11-07,4,985,313,239,103,907,0,0
2018-11-07,5,1001,318,238,137,891,0,0
2018-11-07,6,1001,318,237,145,891,0,0
2018-11-07,7,1005,324,232,157,801,416,0
2018-11-07,8,1008,325,232,157,624,3678,108
2018-11-07,9,1006,312,221,157,615,6915,302
2018-11-07,10,1001,308,219,145,658,7859,452
2018-11-07,11,1000,311,218,142,806,7972,459
2018-11-07,12,999,309,226,141,1393,7867,452
2018-11-07,13,998,309,230,142,2099,7800,449
2018-11-07,14,997,308,231,135,2250,7845,452
2018-11-07,15,999,313,232,141,2482,7274,418
2018-11-07,16,1001,312,231,176,2174,4492,277
2018-11-07,17,985,315,233,191,1898,701,12
2018-11-07,18,987,312,233,360,1802,0,0
2018-11-07,19,1007,314,235,371,1729,0,0
2018-11-07,20,1009,313,239,369,1905,0,0
2018-11-07,21,1010,309,238,237,2512,0,0
2018-11-07,22,1010,309,230,170,3218,0,0
2018-11-07,23,1011,304,237,124,3191,0,0
2018-11-07,24,991,295,239,116,3149,0,0
2018-11-08,1,996,291,240,79,2939,0,0
2018-11-08,2,997,291,240,81,2679,0,0
2018-11-08,3,1009,292,240,78,2553,0,0
2018-11-08,4,1011,294,240,79,2340,0,0
2018-11-08,5,1011,296,240,81,1756,0,0
2018-11-08,6,1010,297,240,113,1396,0,0
2018-11-08,7,1010,301,240,169,1312,334,0
2018-11-08,8,1010,285,237,219,1381,3392,84
2018-11-08,9,1009,279,236,183,1761,6821,318
2018-11-08,10,1008,275,238,176,2391,7636,393
2018-11-08,11,1008,274,238,177,3023,7251,418
2018-11-08,12,1007,269,240,133,3033,7237,421
2018-11-08,13,1007,238,238,128,3007,7279,421
2018-11-08,14,1006,247,238,131,3117,7111,409
2018-11-08,15,1007,255,238,130,2974,6480,375
2018-11-08,16,1008,256,238,168,2914,4182,251
2018-11-08,17,1008,260,237,187,2917,643,9
2018-11-08,18,1009,264,237,212,2430,30,0
2018-11-08,19,1010,259,237,268,2301,0,0
2018-11-08,20,1010,257,235,273,2247,0,0
2018-11-08,21,1010,256,218,181,2016,0,0
2018-11-08,22,1010,256,217,173,2030,0,0
2018-11-08,23,1011,251,216,164,1716,0,0
2018-11-08,24,1013,249,215,86,1641,0,0
2018-11-09,1,1014,248,215,87,1506,0,0
2018-11-09,2,1014,249,214,90,1368,0,0
2018-11-09,3,1014,248,213,90,1199,0,0
2018-11-09,4,1014,249,213,88,1190,0,0
2018-11-09,5,1015,250,212,90,1331,0,0
2018-11-09,6,1015,249,211,126,1253,0,0
2018-11-09,7,1015,254,213,130,986,373,0
2018-11-09,8,1015,257,213,150,810,3559,84
2018-11-09,9,1016,255,212,190,774,6902,348
2018-11-09,10,1015,253,212,183,729,7468,459
2018-11-09,11,1013,256,212,142,819,8069,460
2018-11-09,12,1012,255,213,139,772,7631,451
2018-11-09,13,959,256,214,135,687,7883,449
2018-11-09,14,949,258,214,137,624,7647,446
2018-11-09,15,951,260,218,136,593,7293,415
2018-11-09,16,952,261,229,135,492,4403,281
2018-11-09,17,961,266,230,180,369,642,15
2018-11-09,18,1010,266,230,283,369,0,0
2018-11-09,19,1017,264,230,282,460,0,0
2018-11-09,20,1018,262,228,249,410,0,0
2018-11-09,21,1019,259,230,240,404,0,0
2018-11-09,22,1018,262,230,183,349,0,0
2018-11-09,23,1018,256,230,180,344,0,0
2018-11-09,24,1017,255,232,172,344,0,0
2018-11-10,1,1017,256,232,94,351,0,0
2018-11-10,2,1017,255,232,91,360,0,0
2018-11-10,3,1016,256,233,91,423,0,0
2018-11-10,4,1016,256,233,93,458,0,0
2018-11-10,5,1017,259,232,92,443,0,0
2018-11-10,6,1018,257,232,127,510,0,0
2018-11-10,7,1019,264,232,138,546,361,0
2018-11-10,8,1017,263,232,183,526,3374,67
2018-11-10,9,1016,264,231,183,672,6428,349
2018-11-10,10,1015,263,232,184,660,7307,456
2018-11-10,11,1013,262,232,139,647,7469,450
2018-11-10,12,1011,268,226,134,718,7476,442
2018-11-10,13,1009,272,226,134,823,7383,440
2018-11-10,14,1008,275,232,134,1049,7089,418
2018-11-10,15,1009,277,232,131,1147,6168,361
2018-11-10,16,1010,276,230,132,1314,3465,177
2018-11-10,17,1012,279,228,180,1458,431,0
2018-11-10,18,1012,280,228,238,1596,0,0
2018-11-10,19,1012,279,228,246,1566,0,0
2018-11-10,20,1012,281,228,248,1598,0,0
2018-11-10,21,1011,296,228,241,1686,0,0
2018-11-10,22,1011,300,226,148,1764,0,0
2018-11-10,23,1010,295,228,148,1658,0,0
2018-11-10,24,1012,295,231,147,1613,0,0
2018-11-11,1,1012,295,231,100,2046,0,0
2018-11-11,2,1013,295,231,100,1661,0,0
2018-11-11,3,1013,294,232,99,1338,0,0
2018-11-11,4,1013,295,232,97,1301,0,0
2018-11-11,5,1014,293,232,99,1598,0,0
2018-11-11,6,1001,300,231,134,1703,0,0
2018-11-11,7,958,313,232,139,1687,243,0
2018-11-11,8,939,313,230,184,1907,2903,78
2018-11-11,9,938,315,231,192,2061,6202,335
2018-11-11,10,945,314,233,189,2003,7328,439
2018-11-11,11,956,310,232,167,2002,7405,446
2018-11-11,12,957,311,232,143,2036,7288,442
2018-11-11,13,947,311,232,141,2098,7237,439
2018-11-11,14,951,310,234,144,1836,7236,437
2018-11-11,15,964,310,233,143,1642,6952,410
2018-11-11,16,972,312,232,142,1367,3931,276
2018-11-11,17,974,314,232,179,1096,427,6
2018-11-11,18,974,316,232,246,924,0,0
2018-11-11,19,975,317,232,260,894,0,0
2018-11-11,20,976,317,232,269,941,0,0
2018-11-11,21,976,314,231,246,933,0,0
2018-11-11,22,975,312,231,166,888,0,0
2018-11-11,23,975,299,230,159,837,0,0
2018-11-11,24,975,299,230,153,852,0,0
2018-11-12,1,975,298,228,136,831,0,0
2018-11-12,2,974,299,231,110,820,0,0
2018-11-12,3,974,298,228,104,791,0,0
2018-11-12,4,975,299,228,103,849,0,0
2018-11-12,5,975,300,227,138,913,0,0
2018-11-12,6,975,300,230,146,969,0,0
2018-11-12,7,976,304,230,159,990,338,0
2018-11-12,8,976,306,230,188,1066,3435,51
2018-11-12,9,976,305,229,200,1115,6684,292
2018-11-12,10,975,303,230,198,1182,7739,392
2018-11-12,11,973,295,230,156,1244,7792,383
2018-11-12,12,973,294,230,154,1254,7826,385
2018-11-12,13,972,301,230,152,1233,7818,418
2018-11-12,14,974,282,230,151,1109,7642,430
2018-11-12,15,974,271,229,150,984,7112,399
2018-11-12,16,973,279,229,152,787,4214,270
2018-11-12,17,977,290,230,209,606,621,10
2018-11-12,18,978,302,230,284,538,17,0
2018-11-12,19,980,307,229,297,504,13,0
2018-11-12,20,980,309,226,296,500,14,0
2018-11-12,21,979,307,229,262,498,17,0
2018-11-12,22,980,305,231,202,557,17,0
2018-11-12,23,980,298,229,195,602,16,0
2018-11-12,24,980,297,230,194,651,16,0
2018-11-13,1,980,293,230,142,675,0,0
2018-11-13,2,980,296,230,137,769,0,0
2018-11-13,3,979,298,231,136,843,0,0
2018-11-13,4,979,299,231,136,829,0,0
2018-11-13,5,979,300,227,136,806,0,0
2018-11-13,6,979,301,223,138,788,0,0
2018-11-13,7,979,311,219,183,817,306,0
2018-11-13,8,979,312,221,189,811,3150,72
2018-11-13,9,979,307,206,189,753,6052,211
2018-11-13,10,977,296,208,150,789,6794,247
2018-11-13,11,976,300,218,115,785,7101,341
2018-11-13,12,974,290,221,105,671,6777,230
2018-11-13,13,974,283,222,103,547,5895,241
2018-11-13,14,974,280,222,135,509,5288,191
2018-11-13,15,975,288,225,143,446,5001,300
2018-11-13,16,975,285,224,143,393,2831,149
2018-11-13,17,976,280,226,225,372,337,0
2018-11-13,18,978,287,226,286,370,0,0
2018-11-13,19,979,284,229,292,366,0,0
2018-11-13,20,979,274,231,291,309,0,0
2018-11-13,21,979,281,228,291,252,0,0
2018-11-13,22,980,284,228,202,275,0,0
2018-11-13,23,980,278,230,186,342,0,0
2018-11-13,24,980,275,231,186,479,0,0
2018-11-14,1,980,277,231,146,450,0,0
2018-11-14,2,981,277,231,141,559,0,0
2018-11-14,3,980,276,231,142,587,0,0
2018-11-14,4,980,276,231,143,441,0,0
2018-11-14,5,980,278,230,143,471,0,0
2018-11-14,6,981,277,226,167,535,0,0
2018-11-14,7,980,278,216,192,607,132,0
2018-11-14,8,980,272,207,195,541,1953,0
2018-11-14,9,979,267,207,194,466,4535,0
2018-11-14,10,977,266,206,167,507,6378,147
2018-11-14,11,974,243,204,156,576,7197,357
2018-11-14,12,972,238,201,154,563,7143,376
2018-11-14,13,971,233,200,153,468,7189,375
2018-11-14,14,970,236,206,157,429,7322,372
2018-11-14,15,969,238,206,159,369,6696,327
2018-11-14,16,969,245,209,161,289,3771,188
2018-11-14,17,974,263,211,226,207,524,0
2018-11-14,18,976,262,218,306,240,0,0
2018-11-14,19,976,274,219,305,269,0,0
2018-11-14,20,977,284,221,305,315,0,0
2018-11-14,21,977,281,221,306,341,0,0
2018-11-14,22,977,281,221,217,341,0,0
2018-11-14,23,976,275,214,201,422,0,0
2018-11-14,24,977,273,214,201,494,0,0
2018-11-15,1,977,271,206,156,579,0,0
2018-11-15,2,977,272,207,114,654,0,0
2018-11-15,3,978,274,206,114,636,0,0
2018-11-15,4,977,275,203,116,614,0,0
2018-11-15,5,977,275,201,115,632,0,0
2018-11-15,6,976,277,211,150,647,0,0
2018-11-15,7,977,280,219,160,613,294,0
2018-11-15,8,977,282,220,200,498,2995,76
2018-11-15,9,976,280,218,141,452,6074,312
2018-11-15,10,974,279,217,123,528,7021,380
2018-11-15,11,972,271,216,121,530,7324,374
2018-11-15,12,969,272,217,118,509,7342,338
2018-11-15,13,967,290,216,149,423,7259,281
2018-11-15,14,967,292,216,155,346,7095,292
2018-11-15,15,967,296,215,155,300,6043,194
2018-11-15,16,969,298,215,217,211,2754,160
2018-11-15,17,971,300,218,242,195,321,0
2018-11-15,18,974,298,220,241,203,29,0
2018-11-15,19,975,299,218,249,151,0,0
2018-11-15,20,975,298,219,268,176,0,0
2018-11-15,21,975,298,220,208,209,0,0
2018-11-15,22,974,297,221,202,240,0,0
2018-11-15,23,976,294,221,160,200,0,0
2018-11-15,24,976,293,220,147,159,0,0
2018-11-16,1,975,292,219,111,101,0,0
2018-11-16,2,975,292,219,112,99,0,0
2018-11-16,3,976,293,219,111,116,0,0
2018-11-16,4,977,293,219,109,129,0,0
2018-11-16,5,977,294,219,112,145,0,0
2018-11-16,6,977,292,219,149,125,0,0
2018-11-16,7,977,291,219,161,138,190,0
2018-11-16,8,976,290,217,199,108,2563,0
2018-11-16,9,976,290,217,167,130,4607,0
2018-11-16,10,973,292,221,157,234,5913,46
2018-11-16,11,970,282,220,154,318,6734,204
2018-11-16,12,968,275,213,152,366,6599,255
2018-11-16,13,966,284,212,149,353,6126,121
2018-11-16,14,967,291,218,147,389,6134,105
2018-11-16,15,968,288,221,155,452,5452,35
2018-11-16,16,969,293,217,179,465,3288,0
2018-11-16,17,971,291,194,254,510,390,0
2018-11-16,18,973,311,197,264,572,0,0
2018-11-16,19,975,321,202,265,588,0,0
2018-11-16,20,974,320,202,271,693,0,0
2018-11-16,21,974,319,208,232,717,0,0
2018-11-16,22,975,320,234,209,668,0,0
2018-11-16,23,974,317,232,166,624,0,0
2018-11-16,24,974,316,233,159,549,0,0
2018-11-17,1,975,314,234,158,605,0,0
2018-11-17,2,976,315,234,156,655,0,0
2018-11-17,3,975,315,235,158,615,0,0
2018-11-17,4,976,316,235,158,649,0,0
2018-11-17,5,976,317,235,161,637,0,0
2018-11-17,6,976,319,235,176,516,0,0
2018-11-17,7,976,326,235,177,500,183,0
2018-11-17,8,976,329,234,212,490,2485,21
2018-11-17,9,975,330,235,186,416,5488,176
2018-11-17,10,974,327,235,173,370,6856,177
2018-11-17,11,972,319,235,171,363,7048,116
2018-11-17,12,970,318,235,169,368,6935,110
2018-11-17,13,969,317,235,168,379,6951,64
2018-11-17,14,968,321,235,166,431,6624,73
2018-11-17,15,968,328,235,169,415,5373,155
2018-11-17,16,970,327,235,195,532,2698,68
2018-11-17,17,972,331,235,276,756,365,0
2018-11-17,18,976,333,236,286,862,0,0
2018-11-17,19,979,333,236,287,677,0,0
2018-11-17,20,975,334,236,286,557,0,0
2018-11-17,21,976,333,236,229,599,0,0
2018-11-17,22,976,327,236,228,446,0,0
2018-11-17,23,976,306,236,184,257,0,0
2018-11-17,24,977,310,236,178,241,0,0
2018-11-18,1,978,309,236,172,204,0,0
2018-11-18,2,977,310,236,171,114,0,0
2018-11-18,3,977,309,235,169,108,0,0
2018-11-18,4,978,309,235,171,112,0,0
2018-11-18,5,977,310,235,172,67,0,0
2018-11-18,6,978,317,235,176,42,0,0
2018-11-18,7,979,329,236,180,74,130,0
2018-11-18,8,977,333,235,223,113,2003,55
2018-11-18,9,975,332,236,181,154,4444,203
2018-11-18,10,974,329,236,176,323,5321,292
2018-11-18,11,972,323,235,177,412,6459,341
2018-11-18,12,970,318,235,169,365,6613,358
2018-11-18,13,969,325,234,135,326,6908,356
2018-11-18,14,968,328,234,136,269,6912,343
2018-11-18,15,967,327,235,194,277,6036,285
2018-11-18,16,969,328,235,201,300,2879,151
2018-11-18,17,971,330,235,284,282,296,0
2018-11-18,18,974,333,235,329,201,0,0
2018-11-18,19,975,332,235,327,244,0,0
2018-11-18,20,975,333,236,327,292,0,0
2018-11-18,21,976,331,236,236,296,0,0
2018-11-18,22,977,331,235,221,260,0,0
2018-11-18,23,976,319,236,182,308,0,0
2018-11-18,24,974,310,236,179,416,0,0
2018-11-19,1,975,309,235,179,562,0,0
2018-11-19,2,974,309,236,177,689,0,0
2018-11-19,3,976,299,236,178,702,0,0
2018-11-19,4,977,297,236,180,766,0,0
2018-11-19,5,976,299,236,179,709,0,0
2018-11-19,6,975,303,236,189,590,0,0
2018-11-19,7,976,313,236,191,617,175,0
2018-11-19,8,975,318,236,230,607,1907,91
2018-11-19,9,974,318,220,175,556,4108,248
2018-11-19,10,974,310,215,166,583,4574,287
2018-11-19,11,971,311,214,135,541,5034,352
2018-11-19,12,970,317,214,169,467,5247,337
2018-11-19,13,970,318,213,193,428,5033,174
2018-11-19,14,969,317,213,192,385,3781,88
2018-11-19,15,968,318,215,198,347,3104,0
2018-11-19,16,970,321,222,245,260,1182,0
2018-11-19,17,973,330,234,315,273,135,0
2018-11-19,18,975,332,235,325,293,0,0
2018-11-19,19,974,333,235,332,316,0,0
2018-11-19,20,974,333,234,329,300,0,0
2018-11-19,21,975,331,234,277,293,0,0
2018-11-19,22,976,328,235,237,295,0,0
2018-11-19,23,976,316,234,187,307,0,0
2018-11-19,24,976,310,233,178,304,0,0
2018-11-20,1,976,310,232,173,243,0,0
2018-11-20,2,975,306,232,139,233,0,0
2018-11-20,3,976,307,231,138,256,0,0
2018-11-20,4,977,310,231,139,237,0,0
2018-11-20,5,974,309,231,175,230,0,0
2018-11-20,6,973,318,231,182,236,0,0
2018-11-20,7,972,329,232,193,263,121,0
2018-11-20,8,972,332,232,235,206,2074,0
2018-11-20,9,970,330,231,192,259,5297,0
2018-11-20,10,967,324,230,150,344,6808,47
2018-11-20,11,898,319,228,146,380,7188,177
2018-11-20,12,886,317,228,145,361,7217,391
2018-11-20,13,894,316,231,142,309,7258,419
2018-11-20,14,902,317,231,141,260,7198,241
2018-11-20,15,904,320,231,177,210,6429,144
2018-11-20,16,909,320,232,220,194,3396,136
2018-11-20,17,928,327,235,317,191,416,9
2018-11-20,18,966,330,235,327,277,38,0
2018-11-20,19,972,330,236,328,346,2,0
2018-11-20,20,972,333,236,290,458,2,0
2018-11-20,21,972,332,234,227,516,1,0
2018-11-20,22,972,329,234,228,480,1,0
2018-11-20,23,970,329,235,182,535,0,0
2018-11-20,24,970,329,235,173,545,1,0
2018-11-21,1,969,338,235,174,478,0,0
2018-11-21,2,968,340,235,137,444,0,0
2018-11-21,3,966,342,235,135,415,0,0
2018-11-21,4,964,341,231,136,487,0,0
2018-11-21,5,959,342,232,172,489,0,0
2018-11-21,6,957,349,231,180,415,0,0
2018-11-21,7,963,360,233,183,284,152,0
2018-11-21,8,961,358,213,230,299,2361,79
2018-11-21,9,960,361,213,194,361,5375,310
2018-11-21,10,960,354,213,183,409,6282,418
2018-11-21,11,959,350,213,177,454,6298,397
2018-11-21,12,957,348,211,147,532,6129,408
2018-11-21,13,957,354,203,142,576,6072,401
2018-11-21,14,959,352,210,141,607,4744,374
2018-11-21,15,958,350,221,181,643,3694,282
2018-11-21,16,958,357,224,229,892,1657,50
2018-11-21,17,960,364,225,283,1187,168,0
2018-11-21,18,960,362,228,333,1112,0,0
2018-11-21,19,960,360,229,296,992,0,0
2018-11-21,20,962,364,234,289,1302,0,0
2018-11-21,21,962,367,234,241,1386,0,0
2018-11-21,22,963,367,234,235,1310,0,0
2018-11-21,23,964,357,234,192,1380,0,0
2018-11-21,24,962,350,234,183,1322,0,0
2018-11-22,1,963,346,235,184,1372,0,0
2018-11-22,2,963,348,234,180,1575,0,0
2018-11-22,3,963,346,234,145,1652,0,0
2018-11-22,4,965,348,234,178,2323,0,0
2018-11-22,5,966,349,235,186,2505,0,0
2018-11-22,6,967,356,234,188,2808,0,0
2018-11-22,7,967,370,223,190,2599,9,0
2018-11-22,8,968,372,222,228,2129,1407,0
2018-11-22,9,968,366,222,159,2335,3985,0
2018-11-22,10,967,361,228,151,2636,5504,39
2018-11-22,11,967,362,229,156,2855,6180,46
2018-11-22,12,966,362,228,153,3382,6274,38
2018-11-22,13,964,359,228,154,3699,6257,33
2018-11-22,14,960,361,232,151,3931,6370,120
2018-11-22,15,959,358,235,152,3807,5762,278
2018-11-22,16,960,362,235,234,3599,2993,196
2018-11-22,17,959,369,236,329,3431,256,0
2018-11-22,18,959,366,236,331,2846,0,0
2018-11-22,19,954,366,236,333,2759,0,0
2018-11-22,20,951,366,236,335,2620,0,0
2018-11-22,21,959,365,235,248,2845,0,0
2018-11-22,22,955,363,235,238,3632,0,0
2018-11-22,23,956,354,235,195,3471,0,0
2018-11-22,24,957,346,235,188,2990,0,0
2018-11-23,1,959,343,233,173,2823,0,0
2018-11-23,2,959,343,230,144,2853,0,0
2018-11-23,3,958,345,231,142,2953,0,0
2018-11-23,4,959,345,232,139,3120,0,0
2018-11-23,5,957,346,234,174,3164,0,0
2018-11-23,6,957,344,233,183,3251,0,0
2018-11-23,7,956,365,233,186,3116,152,0
2018-11-23,8,955,366,234,235,3351,2132,77
2018-11-23,9,953,366,235,199,3268,4621,315
2018-11-23,10,953,361,235,196,3326,5191,410
2018-11-23,11,953,353,235,198,3250,5764,397
2018-11-23,12,950,345,235,193,2995,5910,271
2018-11-23,13,948,355,235,161,2745,5715,221
2018-11-23,14,946,359,234,200,2784,5208,124
2018-11-23,15,948,359,234,206,2793,4303,0
2018-11-23,16,952,360,234,254,3103,2387,0
2018-11-23,17,955,367,235,346,3572,282,0
2018-11-23,18,954,367,235,353,3348,0,0
2018-11-23,19,955,366,235,334,2961,0,0
2018-11-23,20,955,366,235,309,2785,0,0
2018-11-23,21,955,362,235,289,2763,0,0
2018-11-23,22,954,363,234,255,2749,0,0
2018-11-23,23,954,351,235,205,2751,0,0
2018-11-23,24,954,345,235,199,2875,0,0
2018-11-24,1,954,343,235,209,2952,0,0
2018-11-24,2,955,342,235,197,2885,0,0
2018-11-24,3,956,344,235,149,2854,0,0
2018-11-24,4,956,344,235,149,2670,0,0
2018-11-24,5,957,344,235,209,2722,0,0
2018-11-24,6,960,349,235,247,2822,0,0
2018-11-24,7,963,361,229,245,2607,126,0
